# Sample number;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Init algo done;Pause;
1247;0;0.331891;2.274272;9.237371;8.741369;6.819725;1.189715;-0.030042;-0.227640;-0.661584;1;-9.241351;-4.503500;4.780756;-28.653237;158.338973;-109.838237;-0.439116;-0.012668;-0.729104;6;9.187645;-0.694507;-0.727892;13.824749;4.635170;-2.751503;-0.513431;-0.107550;0.225026;1;0;
1248;0;0.455598;1.874028;9.692733;5.713351;6.349945;3.429524;-0.071661;-0.219460;-0.688688;1;-8.979266;-2.812640;6.429562;-11.633649;181.617397;-118.900848;-0.400263;-0.027763;-0.728928;6;9.266894;-0.399564;0.412676;12.801098;4.518922;-3.694666;-0.527756;-0.140139;0.226630;1;0;
1249;0;0.223115;2.045795;9.518444;3.608895;6.310521;6.041641;-0.030057;-0.210341;-0.679076;1;-7.898451;-1.744835;5.943676;2.820567;200.707102;-120.394368;-0.374311;-0.027613;-0.729479;6;8.676037;-0.572689;0.341023;13.605163;3.989477;-2.503128;-0.513848;-0.139935;0.226701;1;0;
1250;0;0.857700;1.586771;9.756174;2.818117;6.508360;7.243134;-0.015150;-0.255557;-0.655101;1;-6.309072;-2.650090;4.843975;0.370180;214.199317;-123.189999;-0.373495;0.020492;-0.761190;6;8.677408;-0.688594;0.400435;14.726330;2.544085;1.595120;-0.555434;-0.123529;0.210125;1;0;
1251;0;0.796033;1.528406;9.527407;4.348613;6.833950;6.262686;-0.055640;-0.254091;-0.706942;1;-5.388133;-2.595484;4.863365;-18.787772;222.933042;-128.573671;-0.347989;-0.011070;-0.745384;6;8.676307;-0.688841;0.340528;16.352570;0.702283;2.789994;-0.541317;-0.107132;0.209358;1;0;
1252;0;0.630660;1.932069;9.866874;5.411102;6.148483;4.807143;-0.015922;-0.228015;-0.661933;1;-4.964278;-2.144740;5.891720;-39.819965;228.010450;-131.036471;-0.294684;-0.020731;-0.817232;6;8.602810;-1.563555;-0.562884;17.434298;-0.043746;4.317824;-0.527614;-0.141792;0.257686;1;0;
1253;0;0.564539;1.872739;9.410695;4.798315;6.552079;4.202124;-0.043034;-0.233980;-0.685971;1;-4.705843;-1.073706;7.313446;-54.660208;232.361030;-127.399142;-0.333977;0.022861;-0.790716;6;9.132335;-0.867858;-0.550013;17.446621;-0.598354;1.753082;-0.513639;-0.123743;0.225863;1;0;
1254;0;0.342202;1.874352;9.747359;5.222376;6.192957;3.520388;-0.058283;-0.226891;-0.660885;1;-4.796343;-0.678181;8.500792;-65.028853;239.086895;-117.786157;-0.255606;0.010135;-0.820067;6;8.839165;-1.215392;-0.497092;17.305058;-0.626247;-1.516503;-0.527965;-0.156332;0.227467;1;0;
1255;0;0.564664;1.700414;9.409971;4.511008;5.864139;2.413066;-0.043005;-0.268579;-0.650987;1;-4.670309;-0.058287;9.070128;-74.598581;248.163089;-105.559934;-0.279931;0.045985;-0.893271;6;8.892274;-1.042535;-0.794784;16.992681;-0.774944;-2.034223;-0.527965;-0.156332;0.227467;1;0;
1256;0;0.449989;1.930263;9.408709;3.740046;5.686605;1.492372;-0.044549;-0.213494;-0.664650;1;-3.778485;-0.340465;10.390735;-84.018045;257.077608;-91.793776;-0.203037;0.027899;-0.850873;6;8.062611;-0.983310;-0.989664;16.171818;-0.086046;-0.903725;-0.527339;-0.107754;0.224956;1;0;
1257;0;0.171511;1.932159;9.801113;4.380946;5.822617;0.603374;-0.029685;-0.206812;-0.693152;1;-3.591798;0.561116;11.131435;-93.378144;266.124613;-74.820236;-0.176199;0.031265;-0.894473;6;8.237844;-1.623293;-1.168803;16.115028;1.705267;-2.593003;-0.527965;-0.156332;0.227467;1;0;
1258;0;0.230294;1.357944;9.856667;6.159054;5.672740;0.994501;-0.070518;-0.243473;-0.695932;1;-3.569608;0.336648;12.150758;-100.427209;274.908870;-55.380904;-0.149952;0.032487;-0.909374;6;8.358907;-1.506669;-0.986387;14.696485;1.917762;-2.925064;-0.513151;-0.092184;0.239717;1;0;
1259;0;0.110010;1.644028;9.571381;4.880850;6.266752;2.295874;-0.030814;-0.200098;-0.668415;1;-3.202887;0.562177;13.177714;-109.732491;283.665303;-36.127859;-0.085217;0.062431;-0.898411;6;8.412961;-1.740345;-1.285810;12.444916;2.128209;-3.345784;-0.513151;-0.092184;0.239717;1;0;
1260;0;-0.056103;1.530475;9.851823;4.311643;7.603335;3.453929;-0.043020;-0.251279;-0.668479;1;-2.366211;0.280201;14.610392;-121.760304;292.089573;-18.235953;-0.072461;0.076754;-0.885340;6;8.479140;-1.506445;-0.864372;10.555809;1.422923;-3.824569;-0.541034;-0.110437;0.271469;1;0;
1261;0;0.401684;1.874793;9.862179;3.460363;8.268107;4.111196;-0.014779;-0.252028;-0.669177;1;-2.049264;0.224470;15.975740;-126.832537;298.390299;0.812505;-0.071274;0.141252;-0.932404;6;8.299891;-1.506534;-0.987487;8.633768;0.193725;-3.933991;-0.527130;-0.091562;0.224119;1;0;
1262;0;0.287672;1.185578;9.857056;6.217387;8.472323;3.493234;-0.028156;-0.244597;-0.696980;1;-1.741317;0.450059;16.944847;-125.670611;301.673066;20.699861;0.006581;0.141702;-0.934058;6;8.022127;-1.850607;-0.095870;7.195706;-1.667868;-4.836753;-0.513289;-0.109203;0.256082;1;0;
1263;0;-0.005612;1.643870;9.512301;5.632444;8.571184;2.668506;-0.044549;-0.213494;-0.664650;1;-2.080235;0.225621;17.220602;-124.240099;304.223470;40.765911;0.071982;0.189110;-0.952798;6;8.729626;-2.026703;-0.143313;5.952676;-3.858303;-3.446514;-0.513569;-0.124569;0.241391;1;0;
1264;0;0.674760;1.641925;9.184544;5.080723;8.881826;2.153795;-0.057512;-0.254433;-0.654054;1;-1.888759;-0.111974;18.073538;-124.734015;306.107604;60.701254;0.110765;0.218904;-0.941282;6;8.499333;-2.141078;0.151325;5.711611;-6.139665;-4.748914;-0.527130;-0.091562;0.224119;1;0;
1265;0;0.394962;1.930787;9.521302;4.740242;8.545690;1.842637;-0.056769;-0.247376;-0.682206;1;-1.829122;-0.562679;18.131007;-128.828592;309.085473;79.566236;0.189362;0.252139;-0.973644;6;8.856461;-2.024995;0.338143;5.618539;-7.880904;-7.949206;-0.541314;-0.125803;0.256779;1;0;
1266;0;0.283793;1.931594;9.689634;5.599783;9.077682;1.358126;-0.043806;-0.206438;-0.692802;1;-0.585515;-0.394575;19.799085;-134.528490;312.110991;97.382754;0.188256;0.263172;-0.917248;6;8.860863;-2.024006;0.577771;6.589090;-8.684947;-9.721405;-0.569338;-0.142404;0.257475;1;0;
1267;0;0.578067;1.645868;10.091967;5.168760;9.112668;0.807917;-0.028899;-0.251654;-0.668828;1;1.092320;-1.017052;20.173459;-141.830302;312.727065;110.796031;0.266853;0.296407;-0.949609;6;8.928278;-1.847935;1.058868;9.019584;-8.634883;-10.769498;-0.541451;-0.142822;0.273144;1;0;
1268;0;0.576705;1.990276;10.036561;5.054830;10.026020;1.528446;-0.028499;-0.282724;-0.647921;1;4.894791;-2.430045;22.969554;-161.603775;306.593165;116.639347;0.317425;0.261779;-0.891306;6;8.866210;-2.429549;0.815668;13.159368;-6.927596;-11.770560;-0.527681;-0.159637;0.289579;1;0;
1269;0;0.518503;1.760310;9.977630;6.726987;12.362659;2.144294;-0.014421;-0.231201;-0.700745;1;7.162726;-1.757333;24.150062;-147.626648;299.566315;113.682065;0.395506;0.308190;-0.895971;6;8.691342;-2.893505;0.870295;16.742710;-5.281573;-12.952665;-0.527335;-0.126426;0.272377;1;0;
1270;0;0.402963;1.645268;9.918067;5.971614;13.798885;2.568488;-0.029685;-0.206812;-0.693152;1;13.845988;-2.839973;24.459314;-180.353092;277.132882;101.283362;0.420133;0.333622;-0.826782;6;8.577016;-3.066721;1.047074;21.756224;-1.510337;-15.066858;-0.527264;-0.127252;0.287905;1;0;
1271;0;0.814796;1.762274;10.494875;2.773980;18.795474;-0.285199;-0.014378;-0.283099;-0.648270;1;21.829823;-2.177268;26.552459;-175.154401;250.461295;70.157655;0.471741;0.332850;-0.813535;6;8.090561;-3.533711;0.197596;29.038292;-0.779039;-15.249511;-0.541310;-0.144475;0.304199;1;0;
1272;0;0.586975;1.647798;10.546791;0.811105;25.055136;-2.907278;-0.027770;-0.258368;-0.693564;1;27.092686;-1.287129;25.191808;-151.336878;209.577787;32.772156;0.497028;0.315536;-0.784383;6;7.441539;-3.125446;0.247128;34.280691;0.112306;-10.902712;-0.513218;-0.110029;0.271610;1;0;
1273;0;0.149930;1.882479;11.619057;-11.831823;35.285392;-7.734298;-0.043048;-0.216680;-0.703462;1;29.741861;1.015318;22.815068;-120.693186;161.096129;-6.746043;0.573998;0.312771;-0.742988;6;7.093910;-3.065076;0.600214;39.053262;0.926214;-2.183352;-0.540546;-0.078879;0.285323;1;0;
1274;0;0.233794;2.680064;10.089629;-12.138665;52.758003;-20.208301;-0.015564;-0.207187;-0.693501;1;29.259858;3.153692;19.296752;-100.408423;107.847259;-42.340266;0.560651;0.296303;-0.727359;6;7.096671;-2.832031;0.780924;41.965472;0.852360;5.966867;-0.499936;-0.158402;0.274191;1;0;
1275;0;0.927321;2.968222;10.445316;-40.730033;57.582732;-18.360636;-0.029671;-0.224112;-0.675660;1;28.534949;4.562015;17.810801;-75.872584;61.609604;-71.046642;0.585868;0.323879;-0.686869;6;7.796021;-3.765340;0.191105;42.169459;1.879349;19.135149;-0.526913;-0.112712;0.318123;1;0;
1276;0;0.245468;1.935737;10.655023;-44.068607;65.319546;-29.942084;-0.000658;-0.252403;-0.669527;1;26.158690;6.650189;17.196595;-40.364699;24.223400;-88.404268;0.572892;0.323803;-0.686593;6;8.380160;-3.070766;-0.034552;39.268061;4.367883;31.881099;-0.527193;-0.128078;0.303432;1;0;
1277;0;0.309729;3.028773;11.058693;-54.405698;73.089522;-28.375026;0.014591;-0.259492;-0.694612;1;24.189462;5.977366;16.531887;-0.653275;-4.209449;-94.079770;0.586314;0.355591;-0.703226;6;9.902765;-2.728293;-0.603526;34.222341;7.904955;40.106271;-0.554524;-0.078256;0.269725;1;0;
1278;0;0.192911;3.143257;10.943243;-57.867281;80.861835;-32.348935;0.027183;-0.222082;-0.691133;1;20.427399;6.490587;15.547501;30.821599;-22.900252;-86.750381;0.559401;0.336905;-0.658621;6;10.593467;-3.256801;-1.610963;25.292464;7.845141;36.898241;-0.527264;-0.127252;0.287905;1;0;
1279;0;0.503354;2.056726;12.138140;-66.069756;89.329575;-34.580214;0.042432;-0.229171;-0.716218;1;16.248305;55.034341;55.981681;-168.535797;-187.963462;-28.319651;0.585943;0.339199;-0.687872;6;10.591961;-3.082820;-1.670128;10.339379;2.247314;22.886271;-0.512726;-0.097142;0.332884;1;0;
1280;0;0.028310;3.387181;14.237233;-59.973950;98.994676;-28.213829;0.069902;-0.202378;-0.723748;1;17.109106;-3.586277;15.525535;461.808771;-203.486208;102.384502;0.559916;0.323728;-0.686317;6;9.836296;-3.310896;-1.086354;6.763389;-3.617501;9.049898;-0.540751;-0.113742;0.333581;1;0;
1281;0;0.569847;1.599083;12.592148;-48.619783;116.803084;-30.717507;0.055396;-0.188232;-0.726815;1;-8.285925;-0.454872;-1.309938;383.822517;-223.240313;46.318291;0.560871;0.282055;-0.740705;6;9.897743;-4.356400;-1.089704;15.024291;-7.094315;7.966800;-0.513773;-0.159433;0.289649;1;0;
1282;0;1.167712;2.006308;13.912593;-51.336948;130.538275;-26.652162;0.069888;-0.185078;-0.741240;1;-11.272636;4.510818;2.085179;50.907840;-222.184198;138.901212;0.534694;0.235943;-0.737143;6;10.793895;-3.368166;-0.350111;12.943242;-7.749322;17.361217;-0.498468;-0.082397;0.363173;1;0;
1283;0;1.004691;2.238128;14.365042;-45.354396;147.993373;-30.188963;0.111149;-0.214086;-0.682568;1;-5.885445;9.292933;6.901517;44.359900;-281.230470;158.230382;0.521642;0.220548;-0.735864;6;13.158659;-0.409217;0.305584;12.572533;1.043884;15.792242;-0.526425;-0.081153;0.331977;1;0;
1284;0;0.987154;1.212666;16.349443;-37.467169;167.727233;-36.270882;0.141605;-0.176366;-0.785214;1;4.666592;10.686999;13.465150;47.636092;-289.836083;141.927127;0.482564;0.189682;-0.733029;6;15.491058;-1.524985;-1.332489;23.851338;16.315475;-1.804432;-0.485745;-0.161503;0.336373;1;0;
1285;0;0.146947;-1.425404;17.174437;-23.919799;192.566350;-29.955059;0.138604;-0.169994;-0.707589;1;9.198425;5.391862;23.123453;18.086368;-218.977506;86.949581;0.470399;0.177502;-0.774799;6;15.061199;-3.981663;-5.782585;29.093217;27.216666;4.879045;-0.540888;-0.130761;0.349946;1;0;
1286;0;0.974942;-1.018104;18.556189;-10.686395;220.463504;-14.724735;0.211079;-0.171525;-0.762223;1;5.002316;1.449441;14.879408;79.811731;-140.323454;26.302433;0.456977;0.145714;-0.758166;6;12.999536;-2.813934;-5.456715;12.402078;30.572177;20.787244;-0.526705;-0.096519;0.317286;1;0;
1287;0;1.451824;-0.899451;19.532082;8.012694;252.941274;-11.551199;0.238205;-0.182859;-0.720694;1;-2.199934;-0.398757;11.556120;140.803032;-91.607073;-8.802283;0.419896;0.167241;-0.844441;6;11.803405;-2.452753;-3.082065;13.431365;29.484245;2.082516;-0.526913;-0.112712;0.318123;1;0;
1288;0;1.602669;-1.868320;21.349506;26.283681;285.404137;-7.609936;0.239734;-0.220644;-0.724523;1;-3.511658;-1.128148;12.037455;110.224230;-77.068634;2.600604;0.419010;0.164025;-0.801392;6;10.195645;-2.729463;-0.717838;17.050087;19.180953;-9.097686;-0.526150;-0.047116;0.299247;1;0;
1289;0;2.267934;-1.631289;23.182019;51.566183;320.310921;-8.249475;0.252697;-0.179705;-0.735119;1;2.862950;-0.802698;11.492253;141.141363;-75.146239;12.663883;0.393938;0.106881;-0.854225;6;9.821743;-2.545389;1.431849;15.732853;19.362781;20.217319;-0.540546;-0.078879;0.285323;1;0;
1290;0;2.629893;-0.938138;24.158098;77.979985;359.182830;-14.777667;0.265332;-0.194193;-0.679165;1;1.578340;1.114342;10.787595;59.099605;-22.546462;31.741739;0.392977;0.088345;-0.810172;6;12.064458;-0.226243;1.783090;8.078983;22.687779;42.178796;-0.526150;-0.047116;0.299247;1;0;
1291;0;1.979703;0.449159;26.083532;88.433296;390.275213;-16.172570;0.337821;-0.213023;-0.716307;1;-1.585214;2.075694;8.230977;50.244160;-11.671173;11.433667;0.393348;0.104737;-0.825525;6;13.656024;1.048031;1.878148;15.212778;22.213222;22.467638;-0.498609;-0.080745;0.332117;1;0;
1292;0;1.948556;3.487287;24.618142;94.732834;421.427872;-22.216557;0.420672;-0.215613;-0.665514;1;0.174041;1.623050;9.739495;21.824758;-10.587568;1.525625;0.392537;0.116842;-0.783480;6;14.471205;0.113957;1.170715;21.928919;23.166901;-2.380287;-0.498818;-0.096937;0.332954;1;0;
1293;0;-0.024564;1.587095;23.150992;80.895272;441.389413;-21.268913;0.461948;-0.261920;-0.589350;1;-1.022983;1.118765;10.223437;4.158585;-5.657186;1.036355;0.405808;0.117989;-0.798105;6;14.629566;0.574205;0.217484;23.640788;29.657248;-20.020092;-0.526291;-0.045463;0.268191;1;0;
1294;0;0.707365;3.307389;22.604176;101.674875;466.150785;-34.605732;0.461962;-0.279219;-0.571859;1;-0.449962;1.230254;10.122342;8.746392;-4.401192;0.744254;0.393197;0.074096;-0.823518;6;13.458334;0.739873;-2.498493;24.659632;32.881445;-35.622760;-0.484284;-0.048156;0.330513;1;0;
1295;0;-1.083298;6.017877;24.797157;120.515822;440.537692;-46.335000;0.516572;-0.281060;-0.520367;1;-0.516636;1.568013;9.724940;4.550802;-1.600185;0.337136;0.406173;0.074171;-0.823794;6;11.495935;0.508564;-3.374493;26.642902;33.512075;-51.550653;-0.485261;-0.111273;0.302806;1;0;
1296;0;-0.995533;3.586631;20.412674;118.234958;399.833627;-62.115487;0.571940;-0.293143;-0.479536;1;-0.461057;1.342488;9.612680;-1.149074;-0.704367;-2.371410;0.367176;0.118836;-0.811628;6;9.786533;0.571050;-3.286344;27.743268;32.382228;-57.292566;-0.540471;-0.098376;0.348271;1;0;
1297;0;3.546337;1.079713;12.591024;102.269902;358.951281;-68.349604;0.599810;-0.297420;-0.466159;1;-0.746921;0.948760;9.662943;-4.983044;-1.169803;-4.290452;0.367541;0.075018;-0.837316;6;9.493788;0.514143;-3.172280;23.363916;29.324333;-53.015764;-0.526705;-0.096519;0.317286;1;0;
1298;0;17.799613;-4.751004;-5.057890;89.970728;286.298731;-41.518480;0.655191;-0.326803;-0.407836;1;-0.974095;1.230986;9.828264;-5.618131;-2.527116;-4.273631;0.341809;0.060620;-0.850111;6;8.683393;0.810122;-2.287847;17.680064;24.354598;-47.716789;-0.541239;-0.145301;0.319727;1;0;
1299;0;11.032025;-10.686134;2.741714;-19.712052;88.919815;90.782427;0.682304;-0.320838;-0.383798;1;-1.485924;1.119533;10.100487;-4.094593;-4.020997;-2.622554;0.379781;0.102518;-0.796550;6;9.234772;1.103985;-1.138476;11.460492;17.542195;-41.887464;-0.484359;-0.028658;0.267565;1;0;
1300;0;17.506403;-4.205571;15.056672;-40.961253;-49.386429;101.255456;0.681561;-0.327894;-0.355646;1;-1.077700;0.893646;10.335318;-2.987257;-4.318575;-1.853923;0.380152;0.118911;-0.811904;6;9.476049;0.755977;-0.895930;4.364079;8.489623;-29.719152;-0.554241;-0.081561;0.331836;1;0;
1301;0;19.510811;-2.725646;12.260377;-1.636442;-99.573976;88.465655;0.652176;-0.303131;-0.347704;1;-0.681995;0.892607;10.003943;-1.920916;-5.385003;-0.815516;0.354420;0.104512;-0.824698;6;10.019839;0.525178;-0.228039;-1.115886;0.843575;-22.818182;-0.540617;-0.078052;0.269795;1;0;
1302;0;16.087110;-0.504976;7.031575;43.011466;-114.173599;65.538941;0.654434;-0.316560;-0.397176;1;-0.451649;0.216162;9.951569;0.066918;-4.560189;-1.175652;0.354715;0.105584;-0.839048;6;10.367023;-0.290675;-0.704153;-6.608948;-4.510537;-21.611561;-0.526776;-0.095693;0.301758;1;0;
1303;0;13.721936;-2.427881;0.157815;23.511415;-132.732320;53.521418;0.654848;-0.364930;-0.358777;1;-0.678129;1.399771;10.230928;-1.726824;-4.821809;-2.166192;0.393423;0.120058;-0.826529;6;10.242232;-0.698668;-1.127432;-9.218633;-9.080548;-24.238786;-0.540892;-0.112090;0.302525;1;0;
1304;0;12.459081;-2.542576;-0.037724;-30.009715;-164.119334;54.821317;0.669298;-0.309878;-0.425677;1;0.361197;0.383929;10.308474;-2.770324;-4.083186;0.090759;0.405953;0.088420;-0.810448;6;10.294221;-0.990913;-1.546916;-8.798284;-10.644238;-29.641310;-0.540684;-0.095897;0.301688;1;0;
1305;0;12.166438;-0.520535;2.636136;-69.396864;-187.967363;55.896382;0.613216;-0.339450;-0.403373;1;-0.909754;0.217119;10.055177;-3.862173;-2.359023;1.586775;0.393643;0.105809;-0.839875;6;10.882181;-0.992758;-1.655726;-8.612602;-11.110580;-28.845309;-0.526984;-0.111886;0.302595;1;0;
1306;0;11.582577;0.638885;5.016544;-76.967973;-206.135717;54.519534;0.570082;-0.310784;-0.409157;1;-1.137659;1.513342;10.277991;-5.716540;-2.844406;-2.827955;0.341073;0.088045;-0.809069;6;10.051439;-0.468925;-1.848627;-6.417789;-7.950209;-37.943084;-0.526425;-0.081153;0.331977;1;0;
1307;0;9.954857;1.681272;6.694189;-68.858500;-222.420188;53.373439;0.572340;-0.324213;-0.458629;1;-1.013790;0.105100;10.562421;-5.068754;-2.755449;-1.100183;0.367396;0.104587;-0.824974;6;9.566239;-0.528888;-2.576561;-6.480953;-4.408200;-43.306520;-0.541030;-0.129108;0.318890;1;0;
1308;0;8.009237;1.797805;6.713666;-55.559731;-234.815730;55.862534;0.556691;-0.286054;-0.454451;1;-0.152811;0.779402;10.524484;-5.430225;-2.253807;-3.500066;0.379856;0.117839;-0.797554;6;9.214748;-0.701811;-2.464091;-8.931102;-3.082197;-42.234640;-0.568779;-0.111672;0.286857;1;0;
1309;0;6.118520;2.086139;6.621274;-48.111956;-245.840062;65.196444;0.499808;-0.253485;-0.473962;1;-1.204141;1.118757;9.823333;-6.084489;-2.977881;-6.590570;0.380152;0.118911;-0.811904;6;7.799751;-0.349620;-2.369205;-11.276527;-1.872207;-38.779436;-0.540959;-0.129935;0.334418;1;0;
1310;0;4.413094;2.147478;7.213495;-52.536394;-257.738825;81.600118;0.515058;-0.260574;-0.499047;1;-0.743941;1.286886;9.833147;-3.101842;-3.843854;-4.346355;0.393197;0.074096;-0.823518;6;8.586054;-0.986256;-1.399108;-14.459516;-3.108220;-32.742849;-0.513143;-0.129526;0.334558;1;0;
1311;0;3.571596;2.841258;8.109338;-59.833458;-269.804260;100.612965;0.472696;-0.259451;-0.498000;1;-1.096156;1.061926;9.485866;-3.180070;-2.853468;-5.908787;0.367025;0.088195;-0.809621;6;8.288367;-0.811847;-1.523683;-17.081614;-6.095445;-28.716349;-0.569263;-0.161902;0.320424;1;0;
1312;0;2.634601;3.424340;9.968974;-58.822828;-279.385043;115.533466;0.403594;-0.260764;-0.535066;1;-0.624861;1.117821;10.005341;-2.108463;-3.462921;-4.403424;0.406254;0.149702;-0.814462;6;8.411226;-0.520501;-1.220711;-19.602678;-8.946596;-28.938062;-0.513494;-0.144066;0.304340;1;0;
1313;0;3.051297;4.519057;10.834149;-51.878191;-284.668240;120.239253;0.374967;-0.246244;-0.537783;1;-1.374397;1.738858;9.990147;-3.128924;-3.709910;-6.133056;0.354495;0.119833;-0.825702;6;8.300472;-0.809128;-0.864707;-21.050765;-11.220006;-25.499674;-0.568980;-0.165207;0.382535;1;0;
1314;0;3.339796;4.519333;10.953423;-45.511600;-288.656741;116.386764;0.376096;-0.252958;-0.562519;1;-1.019788;1.344230;10.393546;-0.531953;-3.295037;-3.568134;0.380227;0.134231;-0.812907;6;8.188482;-1.039926;-0.568362;-20.565910;-12.692409;-24.913826;-0.541101;-0.128282;0.303362;1;0;
1315;0;3.289016;4.808029;11.294634;-45.782016;-297.118818;108.128738;0.305479;-0.233786;-0.578265;1;-0.738028;0.723770;10.059231;3.079334;-3.438202;-2.795954;0.354345;0.089192;-0.823695;6;7.595424;-1.213545;-0.759829;-19.955646;-13.174857;-25.372085;-0.541377;-0.162320;0.336092;1;0;
1316;0;2.679467;4.525620;12.304535;-52.254395;-311.793657;99.695408;0.290944;-0.185042;-0.616315;1;1.561177;0.606656;9.937574;0.619408;-2.349631;-0.536666;0.419224;0.089567;-0.825073;6;8.071415;-0.981332;-0.510409;-19.533331;-13.372914;-26.778268;-0.513490;-0.162738;0.351760;1;0;
1317;0;3.042337;3.955057;13.275306;-61.195038;-329.006567;91.442148;0.261216;-0.198406;-0.559313;1;-1.195679;1.119089;10.219810;0.602937;-4.067776;-5.116296;0.328173;0.103290;-0.809797;6;7.713456;-1.213815;-0.757628;-19.520666;-12.279343;-26.050178;-0.541306;-0.163146;0.351620;1;0;
1318;0;3.175941;3.729310;14.243070;-70.163128;-344.131424;80.800873;0.234833;-0.180015;-0.628994;1;-0.568612;1.173996;9.949958;2.947643;-4.226610;-4.406949;0.354125;0.103440;-0.810348;6;7.838381;-0.863898;-0.334596;-18.985504;-10.963464;-25.936169;-0.555422;-0.179543;0.352387;1;0;
1319;0;3.276953;3.279145;16.459523;-73.600209;-355.850380;67.868478;0.177236;-0.189102;-0.585369;1;-0.913227;1.400013;9.999534;1.650881;-4.181741;-4.407546;0.353829;0.102368;-0.795999;6;8.361149;-0.576464;-0.742804;-18.634951;-9.835234;-25.484473;-0.527469;-0.162116;0.336162;1;0;
1320;0;3.189665;2.595719;17.818875;-79.055802;-361.821816;54.819531;0.162701;-0.140357;-0.623420;1;0.126985;0.553210;10.133862;3.751000;-4.158509;-3.881552;0.380296;0.089342;-0.824246;6;7.772898;-0.923323;-0.695385;-18.843988;-8.017144;-26.867433;-0.541239;-0.145301;0.319727;1;0;
1321;0;3.195756;2.781837;21.059111;-84.530941;-368.144751;37.471428;0.135218;-0.149851;-0.633381;1;-0.223243;0.553667;9.900050;3.686177;-4.289604;-2.711448;0.380522;0.135303;-0.827257;6;7.950756;-1.272184;-0.693567;-19.015713;-5.931824;-27.457330;-0.527886;-0.194500;0.337836;1;0;
